Trader Address,Trader Name,Account Value,Trading Volume (1d),Trading Volume (7d),Trading Volume (1m),Trading Volume (All time),PNL (1d),PNL (7d),PNL (1m),PNL (All time)
0x0b7db94b8b537638dc81803f65900af666788435,,2372.978509,0,0,0,15885795.82,168.348809,0,0,-23158.08879
0x6a19c208f2071e35f78435729b9d9d4596d60298,,5248.382779,999.86,55598.37,110825.99,10894444.45,168.182896,-983.307103,-1301.428631,-2327.031199
0xbfedb88c4810074c34079358cd41f8d5c82a83ef,Bdad1,3442.938176,0,14069.3,647179.01,179565567.6,168.142987,3327.467531,182.194816,-61380.21339
0xcac013d36b73330a0fddccf9282f9aae5504088c,,18096.96815,0,65825.97,854470.78,16145018.12,167.716563,-135.966975,4359.223297,50179.87815
0x06e4497f3389c6f24a020712ddab98c8e1348cf1,,1620.920223,13835.56,13835.56,47206.37,19411429.88,167.60315,107.796873,-1054.39258,-5078.899777
0xc7155ec00b706a3dcea7c245c92e31d469d2ae06,,2003.34093,0,0,113938.83,20507345.26,167.395908,0,-581.468981,-14306.20907
0x9a80b66902b2053fee6d3afbef84d9cc0bd5c563,,642.136319,0,3343.49,7042094.28,37024522.93,166.741163,61.389345,-7132.494256,313.876319
0x51991cb38e427fe9ae8a86e0b73dcbdfe0cb084b,,2210.023722,0,0,4457909.26,13145734.78,166.423082,14.569122,-6757.337125,83272.28372
0x607f04f3c1c97a89704c83d4bc3aef8b791ae59f,,13305.53934,169379.65,1675960.77,4056664.86,22756674.82,166.143236,106.373961,-4407.531204,-25728.85807
0x8fde7b5bfd905513d8d373ae6039be00345052ae,,1036.325531,12325.69,154637.31,4168412.26,15857296.03,166.108115,515.711829,-9245.409195,-20244.13823
0x69155e7ca2e688ccdc247f6c4ddf374b3ae77bd6,,3373.831846,121799.77,1030987.35,7543874.99,11624106.72,166.06748,4249.684232,-1173.510817,8565.801846
0x725c9df246d6fa36da8a376243a8f51332c1def3,,6615.635558,0,10413.97,978416.71,28920492.15,166.038998,5094.130162,5309.402456,-16506.56444
0x2f5fc65b9c6d1fee8ba4ca23fb2d7c363c95133c,,1887.617492,0,0,6406375.93,38167567.29,165.619334,578.205047,70795.28569,132645.3275
0x1165647bdea6b9cb851f4ce99a2a0a66ea7d1356,,63019.59332,77414.97,220747.34,2181175.08,16260246.59,165.321589,1194.477122,27252.83287,11187.75332
0x4ba1d152409f43ad92ba358886fe94bae4f5f656,,110784.9392,20189.01,125883.71,1338552.24,5397360.49,165.163599,-3095.640374,8653.941138,39600.51917
0x2a8600bbdaab254a2f8a8e00912799295c3dd601,,1097.462335,12738.47,26279.03,100517.39,18216937.77,164.837029,684.998757,662.821051,186627.9123
0x073299692cdb13e3f9d2cbb71cbd9b3d8af9d527,Entropy 420,1753.125891,0,0,0,17491686.49,164.786576,57.088272,0,-56436.03411
0xb43372b29430fcb5e026de866c05eba188f84210,,224922.715,210827.34,1525359.88,8294713.03,51472621.1,164.752005,-1893.957791,-12365.02182,419278.795
0x948dc6d2e18e8493d2cae15d1962e7512d9393c3,,1966.026065,474.61,7501.84,27410.15,14867080.61,164.396673,1191.285049,663.526952,217472.5061
0xb4d7186e44019396fe8e8b7bd090c814bb8d2e98,,6140.480887,4999.1,73714.12,318416.33,12434275.48,164.032291,-103.011881,-291.392034,58328.85089
0xf092afaad846bf02edc39c167bc8d7f852118355,,16995.43365,0,0,63408.11,13318792.19,163.816228,11.43086,1167.576514,-43807.86635
0x76b9420660f61cd2bb2a6a7d2d71f7f644cd58f1,,2056.570641,33626.7,97394.79,669134.96,13218929.35,163.813093,-71.104853,-791.116049,-2456.709359
0xf2dbbbb9b937269835c3aa22d0497c72a3e82a8f,,9078.650293,123088.27,605247.71,5202177.17,112010767.6,163.328677,353.552189,-2035.2913,-66476.55972
0xfe30ef444e8b704368487004d1b52ddbeb7e09b2,,2457.979889,229.95,6279.57,6667.53,48615123.16,163.086805,116.901949,-304.213959,-43044.54011
0x0306ba04d5cb7942153b9855c22acd0a8c302326,,2383.429097,4798.57,62528.46,179209.44,31834830.48,162.938752,1024.100564,1591.540879,-3368.880903
0x808ff7c3975709049ee635acb157b9cc6467f5ac,,3878.091849,0,0,2814.74,12861325.33,162.795753,0,0,-6118.06
0x0bc208668fc26079a688dc02eaa7c3e395f41ea0,padre,2540.908538,0,0,2970.67,10515260.67,162.650155,533.755805,-8.067674,50753.46854
0x94ae94cee83e08fdece672e253f3b7a3ced9f8a4,,1858.049035,0,14226.3,150243.28,44748754.61,162.477688,31620.56199,29012.40204,399836.649
0xd9bb7b9152a5b73a0817a5d59809b6e1521821f1,,533.371279,62059.09,170463.77,1348426.12,22387866.97,162.273456,282.618791,-1581.900793,-35729.11872
0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,Mr.CrankDatOnYoGrave,80372.77019,51770.6,2112762.51,49048921.74,328049613,162.180225,-1530.760291,-26288.68348,-341915.6681
0xd74916aecd93ca55deb392dfad4c3ae43951ea49,,286833.3366,0,0,32484452.78,66044715.12,161.794291,487.495626,-308260.664,495140.5066
0x7bba124e9c2d6d9ee6249142e3ef163d9d512652,,1728.338125,0,169.15,17826.04,95109513.92,161.326809,130.004685,-205.320911,-117379.71
0xfbc5a98a1358ba1ba8a9e2eebe94e6e3c9b6df24,,58534.53177,331.69,2314.58,153496.55,54657312.35,161.283785,512.432213,642.33036,213776.5109
0x1d7afab94d57b7af40142ac422e088ab3c138144,,39925.60549,0,0,0,777099162,160.919217,507.968148,342.774644,1651273.625
0xacf09af6853ba4cbbb838e6032953bd7037b4539,,22262.28864,62739.11,129652.34,1814542.75,27949700.39,160.785145,176.268243,2369.846624,-19216.14136
0x59eba8b63dad6813e4996ceb3ee69b844b511091,,2417.761511,0,0,223532.66,12566242.5,160.499925,55.868359,-888.424801,-16912.30318
0x4337a241dd81f774017db547c789f067f68f8501,,113021.8962,0,111791.55,238268.08,1720291.94,160.33143,-1202.265756,-2134.948786,8220.326151
0xdec90ec22c6af79cf9afb28dde7a5257642e49df,,601.685474,4027.02,11089.54,1458792.08,27886360.76,160.035344,555.435474,84.815474,-48072.49453
0xa34826ac233be1286276aa74693245dcbeab90b3,,3080.675979,3535.52,79288.57,725183.44,21292279,160.025009,89.464785,-432.520311,3335.165979
0xf1b96faf44d0a04f7a39ed90b4b3a2942403b109,,90308.53026,446530.9,1376123.26,1474436.25,14248447.33,159.84065,-9007.245658,-9007.245658,-21156.02974
0x87d1910be2aae6d9c22f15ac9009ec8ca8706bad,,211234.325,0,0,1856857.38,35817337.73,159.638289,0,718.61002,123260.775
0xaf5f1905e182ef4d8397f0c756de8b0df3b98532,,518.588219,0,0,0,19695954.55,159.570314,517.112402,516.378201,41541.92954
0xa3aa6e119a42b5f608775360984d3721f12e3f2c,,517.521542,0,0,0,458558109.9,159.518153,517.148799,517.080144,-435499.1185
0x15ee5fbb9738e3fcea7a7326a29c1ff45c47aa23,,517.341684,0,80.97,80.97,28962061.26,159.505822,517.068381,517.05291,111557.9917
0x8d73e98e7e123e765814e887a0071a5a7601abbc,,518.491326,0,0,0,235151811.8,159.505455,517.137264,517.067206,307893.1513
0x38f8879d6ac75ac15b5d1d6172730c596837c28a,,517.714412,0,0,0,14806006.85,159.504143,517.131615,517.036092,238863.9844
0x9e1fdab0fe4141fe269060f098bc7076d248ce7b,,517.574741,0,0,17.42,15213998.19,159.503109,517.149689,517.058851,87278.66474
0xdc6f30db3f60be3d9b817c320086d3b2cb26c195,,518.799093,0,0,738218.97,11308866.81,159.502932,517.050614,-45551.42153,127914.7091
0xe82642381906c3c07a3f7a183825c29323f160fa,,519.564867,0,0,0,11366806.53,159.50284,517.161634,517.164915,9929.114867
0x6ef4d5bd612ec78d9a6f002e5a3f3061a12d03d0,,416.305333,15702.92,118728.46,309194.53,11948935.59,159.060638,-257.597731,-884.998987,-821.834667
0xcc202930867769a83b61cf5053b65d1845e76aea,,122783.9206,47669.15,164507.93,2856984.25,15771579.72,159.036075,-979.65513,-11354.54783,-36145.54857
0xc171e3116fec4f3683ee14bf44c0dfdfacae9ab8,,1897.043194,0,0,405598.93,10856801.86,158.367604,51.971932,-18900.21924,-22529.57773
0x64bac0fc115ef0bb3e49eacafe89a8404dbb4c8a,,1271.72069,41204.85,434934.95,2099973.94,11345766.27,158.338552,661.83837,-300.600339,-5996.858221
0x81afae4c735f6d91b80426c945c172fec11ec7df,,4881.205576,0,44191.96,900221.8,220796948.1,158.195783,75.647499,-985.495465,-15919.00442
0xec7883a4127068b2965b86beefb11a5eed95741b,,1412.859607,6411.79,28353.96,32756.12,15600236.58,158.073085,-206.617366,-275.301404,-3882.570393
0xe1d9cae2665fd901d91965d43797206135844adf,,3711.625832,6973.18,18755.73,263250.47,10230417.44,157.912224,-2523.527648,-9674.421898,-43229.42417
0x1bb86f936c1b3f33c72cf9023793bebe01fb9631,,571.741867,0,0,0,20573361.56,157.447695,519.721573,503.267064,103195.6519
0xb85eda2a587872924c36d6bbc945a0cf1aa2cf65,,3100.925332,53589.13,249356.34,249356.34,16093096.48,157.157085,117.335332,117.335332,5914.215332
0xd95906c45bc9ca7c14f2a930c78a3270e0bd19bc,,34014.1183,0,0,6549.4,11871946.14,157.132331,98.253385,0,29717.85154
0xa991c1376416ad9db72bfe32d11bbbd4bdd6e41f,,5278.632098,203671.77,1108938.43,16958471.81,23614935.18,157.08679,-0.000002,-0.00715,0.030063
0x20dedd5f28a0562d3c8468665ff60f2857d0fe7d,,2597.898527,3956.67,17944.63,273587.98,14704721.77,157.03993,-29.009714,335.35226,48458.50853
0xfa1d7f90fdd5cb77e1274cfe96c710a6a9374f48,,50382.82387,631103.3,11439253.35,23393748.93,49173080.44,157.005222,-5555.69485,-54368.18556,-29105.49613
0x74c53fae1e743336357ebd087a7dcf159ce05154,,1561.317674,0,0,15342.84,14801568.46,156.955968,78.791561,-1317.257614,16479.10069
0x24c8d5288c5e835a6905a5594026bf0dbd449af7,,292.877055,2702.08,1560459.43,6990828.33,132534436.6,156.628824,-1053.336597,-18628.67745,-63153.75295
0xd9c8e0d000e09de2ccb8b4808c699a7f8b51d661,,1741.521156,0,48801.47,494443.64,78763659.89,156.622587,-648.611525,-3367.937072,-62861.09441
0xf0b2dbd3629bc3b5dc7cc03dfebe50ba13606624,,841.175167,3193.11,4075.51,4075.51,82160081.82,156.274019,415.405401,272.546699,2754.474342
0xf451954a715ef4e821222467097705248bc6760e,,531.170071,0,0,0,10262475.51,155.889611,519.775057,509.415289,789432.4301
0x0973c87c2923d7489f5b26e60185fdd878bce174,,5816.836156,0,0,0,14942044.39,155.874098,0,0,1163055.856
0xd650b01f93553e983f0941aca565236c20c3ee27,,523.578447,0,0,0,41810532.77,155.753727,520.447339,519.24083,9975.758447
0x7c43a9c3b85619be2f7c0a4d676ecd373f63b73c,,520.704851,0,0,240345.81,31119127.06,155.649728,520.511036,0,23146.88485
0x704bf49c15e0c96412526a878b1064d0ab8b707c,,236.123726,13418.68,39872.26,239979.05,71477170.11,155.639346,-88.436548,-949.200633,-84789.22627
0x856d63d2101b68410c3a8a37b1a1c7542bc0d9b9,,531.36024,0,0,0,71199870.59,155.637917,520.52114,520.427498,-44672.48491
0x1cdcdc8ab57b6e4e5ad8c596793d0b82a2e6be80,,530.956618,0,0,199251.76,65200368.32,155.635231,520.477613,392.16106,563722.1966
0x0bc05fd8089572e2789c47ce11e73cfbc2ef0aa1,,520.523964,0,0,0,16124537.77,155.633081,520.519232,520.522661,-15827.43604
0xc575c80db84357b093ee01b6b861f09a59974da5,,1828.3888,19399.26,101574.12,155658.18,17314813.64,154.91481,84.976659,-125.250245,-4901.9812
0x4bcbcd10c080991190efc016b178bf58582b2c83,,30086.53569,258420,2138374.95,16752677.45,52538709.9,154.456678,10850.02821,-50833.34158,-114396.2743
0xf0e2483f64d4347cadc11fdaf2abcafe27e62066,,2446.836966,0,47288.2,63381.98,58432195.77,154.324465,-246.209323,310.971193,-60569.45235
0xaa08f2cba62eae23cabd901245cc5a1bc67f1c77,,2125.227752,0,5094.83,4684190.21,12079738.89,154.185857,-113.409156,-5056.215885,-3343.928484
0xcfd126577cdf70582885bfe35a75cd7e5678ec62,,782.420965,0,0,0,30908089.25,154.154334,449.602917,338.006618,29039.81097
0x998527001e40c39cb2f98a3e6cd235331156d95e,,22427.57247,0,283994.98,6167534.76,713631042.6,154.037711,-349.930146,-4199.030344,104803.9925
0xa11caa6ea9daf14568cfcf1feb9deb9bf723890d,,1972.38465,0,0,0,17511935.68,153.90055,0,0,-42258.78889
0xabb24351a674d07a86ede4d3b36cf7d3165c6c7d,,316988.2002,28714.78,129815.83,844491.54,293369037.9,153.881044,63.991278,-406.104302,-147210.4398
0x6c4aa3d45633e15e603af226c4dd16bd8600de9d,,1928.842796,0,0,0,77116202.52,153.825975,0,0,28538.9728
0x881aa2b86392093480025f18bbaad234f30aab94,,102734.2612,0,0,0,24462774.19,153.5934,57.534087,0,-95654.35049
0x44ee21d44e890e8d1f3414ef558e82bdf14a7cee,,471328.0147,2626.1,678262.89,1345782.5,1739171.44,153.399065,22973.43191,6403.598054,8463.014716
0xed3fe5aae40be62dbcbf61ebc6bbe83acea223f2,,1705.235486,0,8630.13,1226051.31,25379905.34,153.231081,-116.519626,-15903.82686,-25113.27589
0xeffef99caff0352e7c539a29e02fbd3dc4a357a7,,607.589416,15383.19,71100.76,568736.23,13040896.59,153.104199,89.639556,-656.225406,2930.079416
0xdc852253eee86126b45944554bd5fb01feaa0332,,754.961197,0,0,1860.42,73843007.07,153.069765,514.632351,369.286215,-600.918803
0xfedc61a663240c3d1a93c7e2fd88b97ffebee684,,47814.65075,0,0,389548.5,10111595.47,153.033348,89.152022,740.434122,-2193.399252
0x4ef096739d34858af30986079ac73d3a036d6e5d,,56468.97343,71264.17,667741.33,2397353.16,11922586.24,152.843861,14443.36041,20773.24727,67912.92343
0xb2b47acebe64a3a754359a1bf8b81acb3a4f3562,,519.084668,0,0,0,54414268.13,152.668388,517.577484,517.096806,1452440.655
0xb1850cf971cd168df83d5f9a273b20045a46bc25,,3775.514212,115388.02,347943.92,2256644.73,42319207.32,152.64451,-2626.819069,615.185671,-6961.535338
0x817758aaa3c3430f764de6630eabe218e1282bf0,,849.6786,0,0,0,32619523.05,152.6174,513.74507,401.578711,-263228.99
0x74e70a5ed2d5b3539232bd2356546c72502c67b9,,517.839379,0,0,0,45578428.88,152.557811,517.572725,517.491717,84988.52938
0x1114c28d29d17e9bb07b42393c692c2f8c9cb7bd,,518.536991,0,0,136.71,194401105,152.536579,517.50265,517.277444,169166.317
0xf8dbea942bd156db14f847824f6441baf4a5e69e,,1645.806782,0,245.99,182238.02,160510276.4,152.536334,132.212789,268.68588,643244.4868
0xcd31de2d6e47ae0009d1013ed861e294ae323a73,,518.711088,0,0,0,18545971.38,152.535453,517.558151,517.501992,381712.7911
0x27e2f8027645ae1c2568903e4b0c1a0c2a4ebf03,,36202.58744,0,0,429188.36,35055412.91,152.09046,570.998909,-28968.47593,306481.0974
0x26e038b10744533735069432fc0367bda8003b56,,12654.37551,0,47264.4,47368.3,460900476.6,152.030523,678.984255,650.847335,131337.6155
0x32406da8b324ab334720a615e0941eb93e5afd33,,4267.503845,603371.92,2850907.51,14355806.65,14355806.65,152.012282,-1436.361019,-8947.626155,-8947.626155
0x629ae30ad0e8d0e129059564a86ebecee1f8acf1,,1201.1512,0,1169.36,769000.93,15243633.41,151.883067,186.419379,-2211.370073,131159.1412
0xf4ac3ba289bf89fe82dad1c53c6f786d86656c8c,,1884.818413,3273.19,359835.23,7192221.67,14976751.81,151.82494,-2393.875238,-3338.996659,-3308.345872
0x75e4c0ffb05c07798e22605b607e2c8717a1e885,,18784.68463,3004.92,157981.28,1559206.76,59853210.24,151.726858,-2378.867662,-16772.96891,108948.6246
0x97b0ef6677d3e354a04f6c569208f10242c456aa,,398.837943,8815.03,55789.66,480236.69,42107674.38,151.664498,-74.900791,-2053.466286,-61001.19788
0x6000ed6a14e417ac02af3ce5dec4636eb52c3537,,593.13173,18578.29,21481.02,1157184.82,37912635.14,151.61608,109.903088,-1509.81807,23572.33173
0x354aefe45f4596cad77499e45e426a7819f8bd47,,16787.56015,832179.11,1791434.95,14168626.22,18158019.36,151.203118,504.428466,5349.909805,7363.43015
0x4abe3b86162023c8d5e57b9494525c3ebf06b1d3,,24220.04888,4033.03,23994.39,231704.26,11842984.43,151.012696,108.212897,237.907213,45075.53888
0x5df9676c0eb4a24534c0f32e878338806192fc2d,,289112.3897,0,339.27,237854.06,5387500.65,150.783916,466.058172,56873.12771,29416.39974
0x87d14640c26f4ea22b1995f3a8e500420ea965f9,,1670.71207,0,0,0,13966182.44,150.724868,0,0,-970.62793
0xa634845c3c848f5ac3abcd85bfc53502ece2a799,,1167.009733,0,304602.56,654527.25,21558279.79,150.564569,148.157012,-307.83473,-2933.540267
0xe9c92b3f60c9e3ce0f4b0bbcdf0282efb1c41070,,2910.770937,0,0,25687097.15,180685111.8,150.544032,0,-1253235.795,-841451.6091
0xb39df6c5f0ef3a6e97f9ea5585f756f210fb0b99,,1568.312597,0,0,3849786.41,82595258.83,150.506847,507.900328,15270.55831,743505.0926
0x9b42343823c42ff42f36cd91480b8640d98c63fe,,1477.701075,0,0,23.19,19894868.86,150.219252,-90.468151,-1137.450032,-9911.988925
0x0103246440b4ac0140f15409304274df8e03e85b,,7622.256722,0,0,207516.12,130247051,150.194148,517.161633,853.684734,-14904.94328
0x514e1a2c35233188260502aaedcf6597adc03ecb,,152387.7933,0,0,0,200959.46,150.069238,178.326407,16320.41325,15726.11326
0x3f42c3db81d004a9aa9804b30f188ebd6e0fa2e9,,1241.550056,4361.89,4361.89,24787414.98,24787414.98,150.045783,150.045783,358241.5501,358241.5501
0x763f9b19a37311189e31023dc0660299fa0d3ef3,,408.856502,206432.3,272088.57,378392.79,14642664.48,149.644597,302.819297,-174.384988,-6621.365033
0x5740c774c156c4420c862abf0ace3c9e59ba041e,,379.708694,2987.42,2987.42,49318.97,23980683.43,149.625759,149.625759,-301.080382,-15311.76131
0x87f11ba2f9fe27701904d71fac6cb28c5756dba4,,6943.236382,0,0,0,18259381.31,149.511042,-926.452255,-1197.134971,-11810.89362
0x88bf5a2e82510847e5dcbf33f44a9f611f1c1df5,intern,512.896317,0,1054.4,6671083.33,141235524.1,148.805999,379.586143,55342.09,2303795.636
0x3fce7b1096bd66accd17d50758e886b15b892068,God is Good,2967.929001,0,0,0,3565727307,148.456432,95.17207,0,-6758797.28
0xa7da476783090e6bcad1643ac5a0f31ddb84204b,,51608.36673,0,19.09,19.09,23001654.43,148.320719,1025.716665,627.544675,111703.4916
0x339948f8bf5a34778288edee4918574fbe230e46,,713.22545,0,0,0,10210394.31,148.199091,-14.842502,-665.57113,-55824.00455
0xc15add7eb1ba708bc7189cef6a4c47200b77a52b,comfycapital,11371.11114,0,299428.64,638476.01,78873863,148.009061,-2429.912061,-3082.258759,342503.0212
0x8d869fb7760a8afe8265872df4495b1f1bb62ff7,,7479.057141,114021.27,565644.49,2180410.02,11016666.16,147.755885,-248.478719,-2379.748731,25235.90714
0x99f59f8c797b02e136199feed5f63e4da5f835e2,,1365.119203,180972.79,2079652.87,2757313.2,45224204.34,147.685133,-4010.855181,-3671.989138,15677.0692
0x94c9fe206ea43185e3de2a42d7b6fb91bb5622bf,,833.341789,0,1249.49,271424.05,24187837.7,147.4793,190.371567,-1237.810645,57136.02179
0xb383d044751e061936a8653b70e2fbe0a8ea2c79,,819.686082,0,0,38434.85,97083226.86,147.250245,628.236188,485.384056,9423.046082
0x58db4167b743fc991713d716d08541d96904427f,,1560.997736,25766.92,1783565.72,5844958.16,17711645.61,147.221595,-2570.390377,-8895.51087,-12570.90226
0x536a72ab6af37268b26ecf6c6f3b08d88ef0babb,,5377.609946,0,0,14924.47,11193074.34,147.092996,0,-0.851575,-11848.60661
0x0cfc3f1c075fcc56f2642539a6e09c5fbd09d629,,105636.2986,51309.58,711117.57,1508393.42,138327464.6,146.922435,11588.31889,24390.15781,104750.1414
0x3f199823e1961259b30150b1845797ca45cfc706,,9642.589558,40426.24,10794835.36,28643983.61,28643983.61,146.907276,-38099.15333,-61015.46044,-61015.46044
0xe3db2444fbb250a51210ecfb1771971d0b080641,,2241.25936,0,0,0,21124401.5,145.937518,-711.716442,-1683.52356,1308.87936
0x38160dc5b34ced1307ea5703802b32ef6f70b9a7,,10046.65681,26140.09,59814.28,733279.53,13010105.5,145.392903,-65.946961,708.662521,7926.316814
0x84bf954247c39fa093bbbf7e3defec31cdc8f992,,123453.0418,0,436984.46,1224615.7,72273821.34,145.085417,-7291.335103,10633.37963,290291.7918
0x94feb426cfae97b62d97deff78831602b83d2710,,12807.87827,44791.69,58731.53,3889881.4,24325914.24,144.913224,238.229205,916.17297,-4475.374333
0x7d14b142cad1379e85682f4b2006cdfed38988d3,,516.255676,0,0,0,66581450.81,144.909124,510.595502,507.819319,270522.1957
0x82c01bd5c14f733f5ad39445ce3261c73d52331f,,512.510725,0,0,0,104788139,144.673532,510.661358,510.363329,251911.7507
0x5825e272941dc9b505710f48e224e0ffaa669ba9,,511.388074,0,0,0,221625131.8,144.654928,510.743316,510.668828,96178.35807
0x0bfc6c8a8c97ab0126e08cee5064f95cf4ccad37,,510.863554,0,0,2052015.36,1017577962,144.649593,510.77491,13740.87218,13658.95
0xc993ef2e69fb55a2beb1c2344469be4fe0fc72b9,,510.851692,0,0,63.2,22365298.18,144.641883,510.775181,510.695582,95359.90169
0x1752883fba92055a1e981aa0deadc895b13a101b,,510.830172,0,0,0,74486343.57,144.64188,510.775397,510.752979,-272434.98
0x3637b10a410284a4dd5e0b200a501f0896b3e889,,511.172094,0,0,0,43772575.62,144.64155,510.762307,0,124581.2021
0xbdb0e25ebe421e9916cc949c5890a299baac598a,,1176.956617,63525.91,84772.36,739405.8,13763475.83,144.573649,-176.707584,-926.632911,-11873.00338
0xa06bb8a7c170f82c1b6c0aaf0789629e5566d03c,,1967.780288,0,291609.9,2266807.61,19781539.16,144.561621,-342.982252,-3046.297804,-18912.56971
0x4dc9eb989c81e74ffe02b2f27c60e73e4b9f5a79,,287993.9034,0,99603.31,218544.95,218544.95,143.828538,-11477.76423,-11037.9766,-11037.9766
0xd4c8eef363ea579f9307716da5057ff1e7b20681,,319.973838,0,0,2343938.95,21239960.31,143.699159,94.905886,-22407.99529,-36350.76616
0x45082f8cfb86c7b5eedf4cc8fe061d016727093a,shirota,1873.70533,0,16831.86,69209.93,11061911.32,143.273096,28.369236,-242.473436,18860.29533
0x53830c75e22c9fcd864db07f59e81c659b325d84,,1899.266736,0,0,12700.23,16550997.61,143.12348,9.278856,-844.587201,118615.2767
0xb0f4267a4ec5a1ac0187cdbc23eba7642341db9f,,4841.090391,0,0,0,22694598.33,142.943021,0,0,-3113.469609
0x735ee84e3607ac77b6ba35df259d173484c250b8,,293695.8847,0,639323.02,4108802.73,6499338.3,142.685406,-28941.3023,-96421.60941,-71328.89373
0x53645ddc4e8375462fddd03fa646e510573b9cc5,,525.74017,0,0,0,81329477.65,142.500222,510.413305,507.121678,150837.9202
0xde3f87e7ae3a9d375ab61bbbe8507106996847e5,,1096849.114,0,0,0,606831.49,142.342559,537.886309,104112.3691,35084.5043
0x6c4adaa91d16bc72d55d590361025c34a37c6bf2,,860.402415,0,0,0,66481181.76,142.32358,507.805645,493.276381,5873.442415
0x24b495648849e67c7ea644e1223e471e39484979,,518.521671,0,0,0,67553448.87,142.30388,509.776503,500.59033,1104757.872
0xcbef4ea01769d64f59c5aa8971cfd04d22a861b9,,16269.01837,0,0,26364.4,19116399.8,142.28666,508.119941,0,126256.2384
0xc021e1e995f49baf0a7c31e5f0364092063c40d8,,510.576002,0,0,651290.24,26451333.55,142.136075,510.332483,-746.22,18326.036
0x6f829fd52df9b664dda4da2d1ce200a404ae0b80,,520.042574,0,0,1507.36,147313297.8,142.128364,510.270869,500.148328,27941.33257
0xe973b2294cc76f2c9dcf7324667b363cc2d6dc58,,510.8593,0,0,0,84954679.61,142.11206,510.296733,510.205915,285068.3793
0x059aab4eb7a2efa6072e11c80404870ec752ddf6,,514.014134,0,0,0,100506622.9,142.110813,510.206425,510.14791,732443.3441
0xb67a6b058e91c1747d29338486e50c461c06d03a,,510.452332,0,0,0,13692082.72,142.110709,510.319914,510.297785,109891.4523
0x61b076d17a5b1d3f0a2b5322c0991d5698cbf72b,,512.783271,0,0,19642.5,40423547.01,142.084401,510.405972,-349.591754,72156.12327
0xbccd95867c58b544be9e940773b93bbd3b207c08,,510.694642,0,0,7562997.3,612298000.9,141.824009,508.358657,-6567.752313,-119554.2754
0xbfdc607c48b9b1f5a8a5e470b1fc8c4e1e67936d,,509.367983,0,0,0,379584521.7,141.748364,508.407333,508.215673,-69574.68202
0x31579fa8ca29087317e7d2f907cedf6ff42b8b26,,508.850575,0,0,241257.11,11085271.75,141.730032,508.460529,7157.295728,172912.4706
0x191aceae886dc60dc519491d2332e71a6f1afb8d,,508.540519,0,0,0,69458570.8,141.707106,508.431308,508.393584,-631231.3795
0xf97bf5f18fbedfaa28670e0a3125b86e3875658e,,508.443619,0,0,0,24570600.73,141.701156,508.430894,508.434184,254375.3836
0xd4d370dbb3b042f598c97ba64fca2a50e4554f60,,508.457482,0,0,0,59893118.13,141.701034,508.428141,508.383443,32919.66748
0x2808b04baca6bc5bfd6e41ca83ece5416f87a950,use code TAG,554.21675,0,0,10198.39,329581891.2,141.696913,508.451922,481.549182,-18242.85325
0x934632319f5e60ba25680eeb152fb12ebc410441,retarded,474.647666,0,64.7,64.7,46106356.29,141.635783,527.513487,527.417897,119828.3177
0x8d901c5954f453120bff84803b94e863683a4309,,376.965419,0,0,0,28957965.18,141.3961,13.261765,-428.192604,50814.03443
0x30c312c33044eb48ac4af496a539b68ec91daa8e,,476.969008,0,0,48122.94,17496381.73,141.2692,470.60877,-16278.80743,-82314.15
0x9b3062e8910bc148264a3c761363d5fb2c7e9a06,,639.407424,0,0,5946.05,32081804.79,140.935953,608.326629,507.760541,22594.52742
0xea0a2a0b7b281c92d50de65a947f33d117c6cf00,,1657.559932,0,0,0,15043915.64,140.767683,480.706957,0,94308.72993
0x8ee850b65aa68e44198f252ed118100cdec9626e,,13132.81656,0,18257.71,139041.44,12041588.98,140.264548,-350.662965,-1056.161383,76927.70656
0xf970e1fc861a2059bffb8c4ea6e3820dfa248ea7,,2384.688962,0,0,17194.3,17766407.65,140.007911,241.806247,-474.358775,-52254.03104
0x677c3780ab0bcc71018b47bd62131f89579dbe46,,1224.1823,0,0,0,45015571.85,139.842543,583.949594,401.841471,521943.1623
0xe573b82b1fbf5ee0db0c0758a8bb69cb42722230,,7697.554328,0,0,0,10739785.42,139.679022,0,0,-28660.41163
0xf95c27a51f2e340d52e8a3c428cd6e290f51ca00,,11074.80691,76039.24,76266.6,76266.6,17494271.21,139.626483,139.626483,139.626483,61215.13691
0x577c42420ea82425c60e3de3545e971e1b2f2502,,704.48396,0,0,0,14111737.86,139.144915,519.27432,403.150139,62571.05396
0x6959fe71053a1cb646b5603634beea1ba65afae0,,1138.178564,0,858.74,1805.92,64607162.63,138.99598,0,142.600651,-45771.25
0xfe744807f15c9f1c379c346e59d7c7b55fe56369,,4074.890985,0,0,147013.9,52228842.33,138.928526,0,-17208.08084,-51883.14902
0xbd24e595110606436becd387f1c2ee90f0100650,,455.396242,2540.4,2540.4,17899.03,17750289.5,138.846242,138.844383,31.238719,-6337.733758
0x800b3a897847d35835b41e986ef50c153861f1bf,,35989.26009,5700,19985.68,467468.78,11581562.98,138.785795,489.936892,-1587.473439,-5757.329911
0xc02ed2a48438857357257278e9316f0be3ac4556,,25620.82528,0,29900.24,403746.52,13398534.16,138.544551,2178.679269,628.542986,-5400.084722
